case_id,final_status,attempts,total_recovered,confidence_score,confidence_level,probability_confidence,action_margin,margin_confidence,audit_event_count
CASE_000279,escalated,0,0.0,0.7103978804877158,high,0.5173298008128595,0.7586649004064298,1.0,6
CASE_000280,escalated,2,0.0,0.8338787548189752,high,0.7231312580316254,0.8615656290158127,1.0,24
CASE_000281,recovered,1,50097.04,0.36430345120119306,low,0.6071724186686551,0.0,0.0,10
CASE_000282,escalated,2,0.0,0.9925755327843732,high,0.9876258879739552,0.9938129439869776,1.0,24
CASE_000283,recovered,1,22716.42,0.5992481478618689,medium,0.9987469131031148,0.0,0.0,10
CASE_000284,escalated,0,0.0,0.4508343836508578,medium,0.08472397275142962,0.4576380136242852,1.0,6
CASE_000285,escalated,2,0.0,0.8105336273565196,high,0.684222712260866,0.842111356130433,1.0,24
CASE_000286,recovered,1,49150.95,0.1901951323814945,low,0.31699188730249084,0.0,0.0,10
CASE_000287,recovered,1,7701.76,0.16966314006800198,low,0.28277190011333664,0.0,0.0,10
CASE_000288,escalated,0,0.0,0.5875498787507776,medium,0.3125831312512959,0.6562915656256479,1.0,6
CASE_000289,recovered,1,34652.38,0.5915075676252907,medium,0.9858459460421511,0.0,0.0,10
CASE_000290,recovered,1,26122.75,0.4666232702402197,medium,0.7777054504003662,0.0,0.0,10
CASE_000291,recovered,1,16201.64,0.39929925668059557,low,0.6654987611343259,0.0,0.0,10
CASE_000292,escalated,2,0.0,0.5309787290045132,medium,0.2182978816741885,0.6091489408370943,1.0,24
CASE_000293,escalated,2,0.0,0.9668160208251,high,0.9446933680418332,0.9723466840209166,1.0,24
CASE_000294,recovered,1,7028.8,0.586803798591227,medium,0.9780063309853784,0.0,0.0,10
CASE_000295,recovered,1,20481.9,0.16534410981307882,low,0.2755735163551314,0.0,0.0,10
CASE_000296,recovered,1,19063.56,0.271464730066231,low,0.45244121677705174,0.0,0.0,10
CASE_000297,recovered,1,5340.06,0.29985284351267394,low,0.4997547391877899,0.0,0.0,10
CASE_000298,recovered,1,14288.82,0.33123841085576916,low,0.5520640180929486,0.0,0.0,10
CASE_000299,escalated,0,0.0,0.6322120630754021,medium,0.3870201051256702,0.3064899474371649,1.0,6
CASE_000300,escalated,2,0.0,0.7362405151528473,high,0.5604008585880786,0.7802004292940393,1.0,24
CASE_000301,escalated,2,0.0,0.7493587785858593,high,0.5822646309764321,0.791132315488216,1.0,24
CASE_000302,escalated,2,0.0,0.8224623146841532,high,0.7041038578069221,0.852051928903461,1.0,24
CASE_000303,recovered,1,34702.16,0.5740125476173904,medium,0.9566875793623173,0.0,0.0,10
CASE_000304,escalated,0,0.0,0.5195657978908438,medium,0.19927632981807297,0.4003618350909635,1.0,6
CASE_000305,escalated,0,0.0,0.5713707311800911,medium,0.28561788530015186,0.6428089426500759,1.0,6
CASE_000306,escalated,1,0.0,0.6255692293184032,medium,0.375948715530672,0.687974357765336,1.0,15
CASE_000307,recovered,1,50551.3,0.4335493561899791,medium,0.7225822603166319,0.0,0.0,10
CASE_000308,escalated,2,0.0,0.825396222166164,high,0.7089937036102734,0.8544968518051367,1.0,24
CASE_000309,recovered,1,7853.32,0.04246039856817491,low,0.0707673309469582,0.0,0.0,10
CASE_000310,recovered,1,3150.63,0.5630998289465271,medium,0.9384997149108785,0.0,0.0,10
CASE_000311,recovered,1,2428.78,0.39174882463295574,low,0.6529147077215929,0.0,0.0,10
CASE_000312,escalated,2,0.0,0.9946410954013787,high,0.9910684923356312,0.9955342461678156,1.0,24
CASE_000313,recovered,1,12090.64,0.5912843904391338,medium,0.9854739840652231,0.0,0.0,10
CASE_000314,recovered,1,24760.09,0.5990043510362252,medium,0.9983405850603753,0.0,0.0,10
CASE_000315,escalated,0,0.0,0.8704848999164616,high,0.7841414998607694,0.1079292500696153,1.0,6
CASE_000316,recovered,1,83221.29,0.41646114138269313,medium,0.6941019023044885,0.0,0.0,10
CASE_000317,escalated,2,0.0,0.4199569995297992,medium,0.033261665882998614,0.4833691670585007,1.0,24
CASE_000318,recovered,1,20496.07,0.4120062055663234,medium,0.6866770092772057,0.0,0.0,10
CASE_000319,recovered,1,25487.99,0.5263164166090185,medium,0.8771940276816976,0.0,0.0,10
CASE_000320,escalated,2,0.0,0.782688013287409,high,0.6378133554790149,0.8189066777395074,1.0,24
CASE_000321,recovered,1,47604.9,0.40015327709639126,medium,0.6669221284939855,0.0,0.0,10
CASE_000322,recovered,1,15982.92,0.3362988305303626,low,0.5604980508839377,0.0,0.0,10
CASE_000323,recovered,1,19222.9,0.39177791575540616,low,0.652963192925677,0.0,0.0,10
CASE_000324,recovered,1,44133.8,0.37019781047779005,low,0.6169963507963168,0.0,0.0,10
CASE_000325,stopped,1,0.0,0.19672800683486863,low,0.32788001139144773,0.0,0.0,12
CASE_000326,recovered,1,4158.02,0.10378733723145403,low,0.17297889538575673,0.0,0.0,10
CASE_000327,recovered,1,34744.12,0.22538170693059947,low,0.3756361782176658,0.0,0.0,10
CASE_000328,escalated,2,0.0,0.5046105813004138,medium,0.174350968834023,0.5871754844170115,1.0,24
CASE_000329,recovered,1,8520.59,0.10158764689884521,low,0.16931274483140868,0.0,0.0,10
CASE_000330,escalated,2,0.0,0.8906040973624461,high,0.8176734956040768,0.9088367478020384,1.0,24
CASE_000331,recovered,1,43569.23,0.5826778389114916,medium,0.9711297315191527,0.0,0.0,10
CASE_000332,escalated,2,0.0,0.7627310567549968,high,0.604551761258328,0.802275880629164,1.0,24
CASE_000333,recovered,1,8684.62,0.3053833293523603,low,0.5089722155872671,0.0,0.0,10
CASE_000334,recovered,1,35653.79,0.5940571883146116,medium,0.990095313857686,0.0,0.0,10
CASE_000335,recovered,1,100721.16,0.5768082802180683,medium,0.9613471336967805,0.0,0.0,10
CASE_000336,recovered,1,30005.19,0.5990757174347813,medium,0.9984595290579688,0.0,0.0,10
CASE_000337,recovered,1,14617.05,0.5869107431117727,medium,0.9781845718529545,0.0,0.0,10
CASE_000338,recovered,1,17608.88,0.5844052015609688,medium,0.9740086692682812,0.0,0.0,10
CASE_000339,recovered,1,19228.63,0.5889970325680238,medium,0.9816617209467065,0.0,0.0,10
CASE_000340,recovered,1,23143.34,0.5825624672169318,medium,0.9709374453615531,0.0,0.0,10
CASE_000341,escalated,0,0.0,0.7405070849334111,high,0.5675118082223518,0.2162440958888241,1.0,6
CASE_000342,escalated,2,0.0,0.8023955805531662,high,0.6706593009219437,0.8353296504609719,1.0,24
CASE_000343,escalated,2,0.0,0.9944352210051549,high,0.9907253683419248,0.9953626841709624,1.0,24
CASE_000344,recovered,1,5371.45,0.5984163559255109,medium,0.9973605932091849,0.0,0.0,10
CASE_000345,escalated,2,0.0,0.8461242422327582,high,0.7435404037212636,0.8717702018606318,1.0,24
CASE_000346,escalated,0,0.0,0.7279053083406581,high,0.5465088472344302,0.2267455763827849,1.0,6
CASE_000347,recovered,1,3640.71,0.42468240556036996,medium,0.7078040092672833,0.0,0.0,10
CASE_000348,recovered,1,8774.69,0.3067466443009499,low,0.5112444071682498,0.0,0.0,10
CASE_000349,escalated,2,0.0,0.77759063724046,high,0.6293177287340999,0.8146588643670499,1.0,24
CASE_000350,recovered,1,15685.56,0.3945906018950236,low,0.6576510031583727,0.0,0.0,10
CASE_000351,stopped,1,0.0,0.5886378889042109,medium,0.9810631481736849,0.0,0.0,12
CASE_000352,recovered,1,24940.14,0.52296917101943,medium,0.8716152850323833,0.0,0.0,10
CASE_000353,recovered,1,22040.57,0.3587521817350309,low,0.5979203028917182,0.0,0.0,10
CASE_000354,recovered,1,36996.66,0.30788532035341976,low,0.5131422005890329,0.0,0.0,10
CASE_000355,escalated,2,0.0,0.857692095799096,high,0.76282015966516,0.88141007983258,1.0,24
CASE_000356,recovered,1,17458.64,0.5916819163894708,medium,0.9861365273157847,0.0,0.0,10
CASE_000357,escalated,2,0.0,0.6205300781355808,medium,0.36755013022596805,0.683775065112984,1.0,24
CASE_000358,escalated,1,0.0,0.6113989928775392,medium,0.35233165479589856,0.6761658273979493,1.0,15
CASE_000359,recovered,1,23042.27,0.35848421411130277,low,0.5974736901855047,0.0,0.0,10
CASE_000360,escalated,2,0.0,0.6630130274037844,medium,0.4383550456729739,0.719177522836487,1.0,24
CASE_000361,recovered,1,39595.35,0.045281407446763074,low,0.0754690124112718,0.0,0.0,10
CASE_000362,escalated,2,0.0,0.990609138760443,high,0.9843485646007384,0.9921742823003692,1.0,24
CASE_000363,recovered,1,41905.91,0.5991075268773867,medium,0.9985125447956444,0.0,0.0,10
CASE_000364,escalated,2,0.0,0.8522927638206375,high,0.7538212730343958,0.8769106365171979,1.0,24
CASE_000365,recovered,1,47355.21,0.4503730393025149,medium,0.7506217321708581,0.0,0.0,10
CASE_000366,escalated,2,0.0,0.8859191241335193,high,0.8098652068891987,0.9049326034445994,1.0,24
CASE_000367,recovered,1,41365.5,0.5844371865823572,medium,0.9740619776372621,0.0,0.0,10
CASE_000368,recovered,1,17493.94,0.2995493016268052,low,0.4992488360446754,0.0,0.0,10
CASE_000369,escalated,2,0.0,0.6651586836273455,medium,0.44193113937890915,0.7209655696894546,1.0,24
CASE_000370,recovered,1,10871.93,0.5804660900890111,medium,0.9674434834816852,0.0,0.0,10
CASE_000371,escalated,1,0.0,0.8210198543799208,high,0.701699757299868,0.850849878649934,1.0,15
CASE_000372,recovered,1,40591.56,0.04620832629111895,low,0.07701387715186492,0.0,0.0,10
CASE_000373,escalated,2,0.0,0.594556441645087,medium,0.32426073607514505,0.6621303680375725,1.0,24
CASE_000374,escalated,2,0.0,0.788650002523704,high,0.6477500042061732,0.8238750021030866,1.0,24
CASE_000375,escalated,2,0.0,0.6904899869032963,medium,0.48414997817216054,0.7420749890860803,1.0,24
CASE_000376,recovered,1,49250.46,0.5931543229946251,medium,0.9885905383243752,0.0,0.0,10
CASE_000377,escalated,1,0.0,0.5997335117204994,medium,0.3328891862008323,0.6664445931004161,1.0,15
CASE_000378,escalated,2,0.0,0.743186726580445,high,0.5719778776340749,0.7859889388170375,1.0,24
CASE_000379,escalated,2,0.0,0.9375711765574403,high,0.8959519609290671,0.9479759804645336,1.0,24
CASE_000380,recovered,1,5185.76,0.5918373228506074,medium,0.9863955380843457,0.0,0.0,10
CASE_000381,recovered,1,5837.07,0.5927804514114027,medium,0.9879674190190044,0.0,0.0,10
CASE_000382,recovered,1,9312.97,0.37748243633196976,low,0.6291373938866163,0.0,0.0,10
CASE_000383,recovered,1,16481.93,0.5965276078074525,medium,0.9942126796790876,0.0,0.0,10
CASE_000384,escalated,0,0.0,0.4469712869157987,medium,0.0782854781929978,0.4608572609035011,1.0,6
CASE_000385,recovered,1,43681.66,0.1990391677282107,low,0.3317319462136845,0.0,0.0,10
CASE_000386,escalated,2,0.0,0.9142052584478426,high,0.8570087640797377,0.9285043820398688,1.0,24
CASE_000387,escalated,2,0.0,0.42696676426743163,medium,0.044944607112386015,0.522472303556193,1.0,24
CASE_000388,recovered,1,30654.04,0.5866088376133007,medium,0.977681396022168,0.0,0.0,10
CASE_000389,escalated,2,0.0,0.8831112266773684,high,0.8051853777956139,0.902592688897807,1.0,24
CASE_000390,recovered,1,49824.26,0.3509056310202459,low,0.5848427183670766,0.0,0.0,10
CASE_000391,escalated,2,0.0,0.6423854488756592,medium,0.4039757481260986,0.7019878740630493,1.0,24
CASE_000392,recovered,1,30001.68,0.363293234706478,low,0.6054887245107967,0.0,0.0,10
CASE_000393,escalated,0,0.0,0.8021077785892224,high,0.6701796309820374,0.1649101845089813,1.0,6
CASE_000394,escalated,2,0.0,0.8383343089909573,high,0.7305571816515954,0.8652785908257977,1.0,24
CASE_000395,recovered,1,21654.08,0.58378357543866,medium,0.9729726257311,0.0,0.0,10
CASE_000396,recovered,1,11741.98,0.5949807998150345,medium,0.9916346663583908,0.0,0.0,10
CASE_000397,recovered,1,10856.6,0.2192542138381062,low,0.365423689730177,0.0,0.0,10
CASE_000398,escalated,2,0.0,0.6360712469758053,medium,0.3934520782930089,0.6967260391465044,1.0,24
CASE_000399,recovered,1,22971.32,0.5988512867311208,medium,0.9980854778852013,0.0,0.0,10
CASE_000400,escalated,0,0.0,0.8980439928237066,high,0.8300733213728444,0.0849633393135778,1.0,6
CASE_000401,recovered,1,19035.43,0.5800697073971525,medium,0.9667828456619207,0.0,0.0,10
CASE_000402,recovered,1,22503.95,0.5668479856546832,medium,0.9447466427578053,0.0,0.0,10
CASE_000403,stopped,1,0.0,0.17450650062534312,low,0.2908441677089052,0.0,0.0,12
CASE_000404,recovered,1,15934.56,0.5480941997308569,medium,0.9134903328847617,0.0,0.0,10
CASE_000405,escalated,0,0.0,0.8399854576032695,high,0.733309096005449,0.1333454519972755,1.0,6
CASE_000406,recovered,1,47254.47,0.347534882508283,low,0.5792248041804717,0.0,0.0,10
CASE_000407,escalated,1,0.0,0.800964626667984,high,0.6682743777799731,0.8341371888899866,1.0,15
CASE_000408,recovered,1,2417.65,0.19556276925524035,low,0.32593794875873394,0.0,0.0,10
CASE_000409,recovered,1,23323.39,0.1033636989823397,low,0.17227283163723284,0.0,0.0,10
CASE_000410,recovered,1,11979.45,0.3465864259127586,low,0.5776440431879311,0.0,0.0,10
CASE_000411,escalated,2,0.0,0.9991428663521604,high,0.9985714439202673,0.9992857219601337,1.0,24
CASE_000412,recovered,1,23204.06,0.5814117428491872,medium,0.969019571415312,0.0,0.0,10
CASE_000413,escalated,2,0.0,0.6700575863179444,medium,0.450095977196574,0.725047988598287,1.0,24
CASE_000414,escalated,0,0.0,0.8727658541843837,high,0.787943090307306,0.106028454846347,1.0,6
CASE_000415,escalated,2,0.0,0.998762733534772,high,0.99793788922462,0.99896894461231,1.0,24
CASE_000416,escalated,2,0.0,0.4099602020020288,medium,0.01660033667004801,0.491699831664976,1.0,24
CASE_000417,recovered,1,25979.78,0.5960799455661508,medium,0.9934665759435848,0.0,0.0,10
CASE_000418,recovered,1,21959.99,0.31128012988941745,low,0.5188002164823624,0.0,0.0,10
CASE_000419,recovered,1,38709.4,0.3801520219006163,low,0.6335867031676938,0.0,0.0,10
CASE_000420,recovered,1,10341.34,0.5799462168042303,medium,0.9665770280070505,0.0,0.0,10
CASE_000421,recovered,1,20172.73,0.20225507942780532,low,0.33709179904634223,0.0,0.0,10
CASE_000422,recovered,1,94933.38,0.5988548704929658,medium,0.9980914508216097,0.0,0.0,10
CASE_000423,recovered,1,13670.37,0.5974636191904709,medium,0.9957726986507849,0.0,0.0,10
CASE_000424,escalated,0,0.0,0.844804206270006,high,0.7413403437833432,0.1293298281083284,1.0,6
CASE_000425,recovered,1,47699.5,0.5659994467418006,medium,0.9433324112363344,0.0,0.0,10
CASE_000426,recovered,1,48733.29,0.1465354872501419,low,0.24422581208356986,0.0,0.0,10
CASE_000427,recovered,1,46208.68,0.5208129383258375,medium,0.868021563876396,0.0,0.0,10
CASE_000428,recovered,1,43534.16,0.10827468625609957,low,0.18045781042683262,0.0,0.0,10
CASE_000429,recovered,1,35048.44,0.5892071040073948,medium,0.9820118400123248,0.0,0.0,10
CASE_000430,recovered,1,37730.22,0.5970309560717976,medium,0.995051593452996,0.0,0.0,10
CASE_000431,recovered,1,1321.32,0.0933252335313043,low,0.15554205588550718,0.0,0.0,10
CASE_000432,recovered,1,4949.87,0.32103299094966525,low,0.5350549849161088,0.0,0.0,10
CASE_000433,recovered,1,9632.51,0.37787888608907655,low,0.6297981434817943,0.0,0.0,10
CASE_000434,recovered,1,8046.87,0.5747052028549103,medium,0.9578420047581839,0.0,0.0,10
CASE_000435,recovered,1,37624.63,0.22824666268931976,low,0.3804111044821996,0.0,0.0,10
CASE_000436,escalated,0,0.0,0.44330895372594514,medium,0.07218158954324183,0.4639092052283791,1.0,6
CASE_000437,escalated,2,0.0,0.5985507198379225,medium,0.33091786639653753,0.6654589331982688,1.0,24
CASE_000438,stopped,1,0.0,0.46378949976250483,medium,0.7729824996041748,0.0,0.0,12
CASE_000439,escalated,2,0.0,0.9837796151438992,high,0.972966025239832,0.986483012619916,1.0,24
CASE_000440,recovered,1,33302.69,0.4500377675922381,medium,0.7500629459870636,0.0,0.0,10
CASE_000441,escalated,2,0.0,0.7618034676424907,high,0.6030057794041512,0.8015028897020756,1.0,24
CASE_000442,recovered,1,16568.42,0.4735264614353219,medium,0.7892107690588699,0.0,0.0,10
CASE_000443,recovered,1,47529.88,0.5974667666284031,medium,0.995777944380672,0.0,0.0,10
CASE_000444,recovered,1,13433.03,0.592845350272841,medium,0.9880755837880684,0.0,0.0,10
CASE_000445,recovered,1,48256.97,0.08302244263074851,low,0.1383707377179142,0.0,0.0,10
CASE_000446,recovered,1,9162.51,0.4217761042593293,medium,0.7029601737655489,0.0,0.0,10
CASE_000447,recovered,1,18340.81,0.5423771522663294,medium,0.9039619204438825,0.0,0.0,10
CASE_000448,escalated,2,0.0,0.9901578306127412,high,0.9835963843545688,0.9917981921772844,1.0,24
CASE_000449,recovered,1,7455.88,0.5989700912309861,medium,0.9982834853849769,0.0,0.0,10
CASE_000450,escalated,0,0.0,0.7841724330457935,high,0.6402873884096558,0.1798563057951721,1.0,6
CASE_000451,escalated,2,0.0,0.9942497207529847,high,0.9904162012549744,0.9952081006274872,1.0,24
CASE_000452,recovered,1,17480.01,0.5644651958839982,medium,0.9407753264733305,0.0,0.0,10
CASE_000453,recovered,1,55073.72,0.5977572334668974,medium,0.9962620557781623,0.0,0.0,10
CASE_000454,recovered,1,39898.62,0.4375380027160401,medium,0.7292300045267335,0.0,0.0,10
CASE_000455,escalated,0,0.0,0.6300214733657534,medium,0.38336912227625575,0.3083154388618721,1.0,6
CASE_000456,recovered,1,84539.24,0.59919208091155,medium,0.9986534681859167,0.0,0.0,10
CASE_000457,escalated,1,0.0,0.6388166743811658,medium,0.3980277906352765,0.6990138953176382,1.0,15
CASE_000458,escalated,2,0.0,0.9941047240216854,high,0.9901745400361424,0.9950872700180712,1.0,24
CASE_000459,escalated,2,0.0,0.7848753490203261,high,0.6414589150338768,0.8207294575169384,1.0,24
CASE_000460,recovered,1,13364.13,0.38938349726716015,low,0.6489724954452669,0.0,0.0,10
CASE_000461,escalated,2,0.0,0.5557277011113942,medium,0.25954616851899037,0.6297730842594952,1.0,24
CASE_000462,recovered,1,45709.77,0.3877498288529669,low,0.6462497147549449,0.0,0.0,10
CASE_000463,escalated,1,0.0,0.8698651544726127,high,0.7831085907876878,0.8915542953938439,1.0,15
CASE_000464,escalated,1,0.0,0.719390832976889,high,0.5323180549614817,0.7661590274807408,1.0,15
CASE_000465,escalated,0,0.0,0.41814009757587556,medium,0.030233495959792522,0.5151167479798963,1.0,6
CASE_000466,escalated,0,0.0,0.4301023804578943,medium,0.050170634096490474,0.5250853170482452,1.0,6
CASE_000467,escalated,2,0.0,0.7168991788777885,high,0.5281652981296476,0.7640826490648238,1.0,24
CASE_000468,recovered,1,33630.42,0.5987686594522663,medium,0.9979477657537772,0.0,0.0,10
CASE_000469,escalated,1,0.0,0.6902578033119522,medium,0.48376300551992024,0.7418815027599601,1.0,15
CASE_000470,escalated,2,0.0,0.6173819185896711,medium,0.36230319764945174,0.6811515988247259,1.0,24
CASE_000471,escalated,0,0.0,0.6585399449031966,medium,0.4308999081719942,0.7154499540859971,1.0,6
CASE_000472,escalated,1,0.0,0.6703949519585741,medium,0.4506582532642902,0.7253291266321451,1.0,15
CASE_000473,escalated,2,0.0,0.5311650395153164,medium,0.21860839919219388,0.6093041995960969,1.0,24
CASE_000474,recovered,1,42852.2,0.33782485565686443,low,0.563041426094774,0.0,0.0,10
CASE_000475,recovered,1,14164.43,0.594719070428051,medium,0.9911984507134184,0.0,0.0,10
CASE_000476,recovered,1,19347.72,0.5886378889042109,medium,0.9810631481736849,0.0,0.0,10
CASE_000477,recovered,1,20096.91,0.452393976182304,medium,0.75398996030384,0.0,0.0,10
CASE_000478,recovered,1,27887.46,0.36751035541411914,low,0.6125172590235319,0.0,0.0,10
CASE_000479,escalated,0,0.0,0.4000701876725003,medium,0.00011697945416710986,0.5000584897270836,1.0,6
CASE_000480,recovered,1,24544.03,0.45687649625650667,medium,0.7614608270941778,0.0,0.0,10
CASE_000481,recovered,1,70513.74,0.4510055078944284,medium,0.7516758464907141,0.0,0.0,10
CASE_000482,recovered,1,6876.4,0.5992010459541212,medium,0.9986684099235352,0.0,0.0,10
CASE_000483,recovered,1,23891.56,0.5517291136819488,medium,0.9195485228032481,0.0,0.0,10
CASE_000484,escalated,0,0.0,0.7160297237153946,high,0.5267162061923244,0.2366418969038378,1.0,6
CASE_000485,recovered,1,26567.54,0.34528354602141936,low,0.5754725767023656,0.0,0.0,10
CASE_000486,escalated,2,0.0,0.9888331987375256,high,0.9813886645625427,0.9906943322812714,1.0,24
CASE_000487,recovered,1,12580.32,0.5933047280036035,medium,0.9888412133393392,0.0,0.0,10
CASE_000488,escalated,0,0.0,0.4655639909294482,medium,0.10927331821574704,0.4453633408921265,1.0,6
CASE_000489,escalated,2,0.0,0.5159649861386492,medium,0.19327497689774864,0.5966374884488743,1.0,24
CASE_000490,stopped,1,0.0,0.4673141989768449,medium,0.7788569982947415,0.0,0.0,12
