invoice_id,customer_id,amount,status,due_date,paid_at,days_overdue,failure_code,failure_category,created_at
UNSEEN_INV_000160,UNSEEN_CUST_00160,11479.41,paid,2026-05-09 20:09:43.428539,2026-05-03 20:09:43.428539,0,,,2026-04-09 20:09:43.428539
UNSEEN_INV_000161,UNSEEN_CUST_00161,19499.82,paid,2026-05-12 20:09:43.428539,2026-05-06 20:09:43.428539,0,,,2026-04-22 20:09:43.428539
UNSEEN_INV_000162,UNSEEN_CUST_00162,117274.36,paid,2026-06-28 20:09:43.428539,2026-06-23 20:09:43.428539,0,,,2026-06-02 20:09:43.428539
UNSEEN_INV_000163,UNSEEN_CUST_00163,54395.91,paid,2026-05-27 20:09:43.428539,2026-05-24 20:09:43.428539,0,,,2026-05-16 20:09:43.428539
UNSEEN_INV_000164,UNSEEN_CUST_00164,67990.26,paid,2026-06-09 20:09:43.428539,2026-06-04 20:09:43.428539,0,,,2026-05-16 20:09:43.428539
UNSEEN_INV_000165,UNSEEN_CUST_00165,40441.06,paid,2026-07-15 20:09:43.428539,2026-07-14 20:09:43.428539,0,,,2026-07-07 20:09:43.428539
UNSEEN_INV_000166,UNSEEN_CUST_00166,54393.46,paid,2026-06-08 20:09:43.428539,2026-06-08 20:09:43.428539,0,,,2026-05-26 20:09:43.428539
UNSEEN_INV_000167,UNSEEN_CUST_00167,44597.24,paid,2026-09-12 20:09:43.429542,2026-09-07 20:09:43.429542,0,,,2026-08-17 20:09:43.429542
UNSEEN_INV_000168,UNSEEN_CUST_00168,41029.21,overdue,2026-06-28 20:09:43.429542,,9,AUTHENTICATION_FAILED,authentication_failed,2026-05-31 20:09:43.429542
UNSEEN_INV_000169,UNSEEN_CUST_00169,116645.36,cancelled,2026-07-06 20:09:43.429542,,0,,,2026-06-26 20:09:43.429542
UNSEEN_INV_000170,UNSEEN_CUST_00170,6770.71,overdue,2026-04-28 20:09:43.429542,,37,UNSPECIFIED_DECLINE,unknown_failure,2026-04-21 20:09:43.429542
UNSEEN_INV_000171,UNSEEN_CUST_00171,46020.38,paid,2026-05-09 20:09:43.429542,2026-05-05 20:09:43.429542,0,,,2026-04-21 20:09:43.429542
UNSEEN_INV_000172,UNSEEN_CUST_00172,68773.44,paid,2026-06-26 20:09:43.429542,2026-06-24 20:09:43.429542,0,,,2026-05-28 20:09:43.429542
UNSEEN_INV_000173,UNSEEN_CUST_00173,51938.4,paid,2026-06-30 20:09:43.429542,2026-06-24 20:09:43.429542,0,,,2026-06-15 20:09:43.429542
UNSEEN_INV_000174,UNSEEN_CUST_00174,69137.44,paid,2026-04-26 20:09:43.430546,2026-04-26 20:09:43.430546,0,,,2026-03-27 20:09:43.430546
UNSEEN_INV_000175,UNSEEN_CUST_00175,64927.3,paid,2026-05-29 20:09:43.430546,2026-05-28 20:09:43.430546,0,,,2026-04-30 20:09:43.430546
UNSEEN_INV_000176,UNSEEN_CUST_00176,68728.97,paid,2026-08-19 20:09:43.430546,2026-08-18 20:09:43.430546,0,,,2026-08-02 20:09:43.430546
UNSEEN_INV_000177,UNSEEN_CUST_00177,119003.24,paid,2026-06-19 20:09:43.430546,2026-06-16 20:09:43.430546,0,,,2026-06-03 20:09:43.430546
UNSEEN_INV_000178,UNSEEN_CUST_00178,9895.16,paid,2026-08-24 20:09:43.430546,2026-08-19 20:09:43.430546,0,,,2026-07-28 20:09:43.430546
UNSEEN_INV_000179,UNSEEN_CUST_00179,66564.73,cancelled,2026-04-06 20:09:43.430546,,0,,,2026-03-13 20:09:43.430546
UNSEEN_INV_000180,UNSEEN_CUST_00180,60485.23,overdue,2026-08-17 20:09:43.430546,,8,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-07-20 20:09:43.430546
UNSEEN_INV_000181,UNSEEN_CUST_00181,137134.44,paid,2026-09-08 20:09:43.431543,2026-09-06 20:09:43.431543,0,,,2026-08-09 20:09:43.431543
UNSEEN_INV_000182,UNSEEN_CUST_00182,73020.3,overdue,2026-05-09 20:09:43.431543,,88,CUSTOMER_AUTH_FAILED,authentication_failed,2026-04-18 20:09:43.431543
UNSEEN_INV_000183,UNSEEN_CUST_00183,9460.96,paid,2026-07-27 20:09:43.431543,2026-07-27 20:09:43.431543,0,,,2026-07-13 20:09:43.431543
UNSEEN_INV_000184,UNSEEN_CUST_00184,60499.79,overdue,2026-04-23 20:09:43.431543,,10,PROCESSING_TIMEOUT,timeout,2026-04-08 20:09:43.431543
UNSEEN_INV_000185,UNSEEN_CUST_00185,8286.8,paid,2026-03-24 20:09:43.431543,2026-03-18 20:09:43.431543,0,,,2026-03-14 20:09:43.431543
UNSEEN_INV_000186,UNSEEN_CUST_00186,19309.73,overdue,2026-08-04 20:09:43.431543,,4,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-07-17 20:09:43.431543
UNSEEN_INV_000187,UNSEEN_CUST_00187,3198.42,overdue,2026-06-09 20:09:43.432539,,13,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-05-14 20:09:43.432539
UNSEEN_INV_000188,UNSEEN_CUST_00188,46133.46,cancelled,2026-07-25 20:09:43.432539,,0,,,2026-07-17 20:09:43.432539
UNSEEN_INV_000189,UNSEEN_CUST_00189,89746.69,paid,2026-06-07 20:09:43.432539,2026-06-06 20:09:43.432539,0,,,2026-05-26 20:09:43.432539
UNSEEN_INV_000190,UNSEEN_CUST_00190,62679.32,cancelled,2026-06-24 20:09:43.432539,,0,,,2026-05-26 20:09:43.432539
UNSEEN_INV_000191,UNSEEN_CUST_00191,73112.25,paid,2026-09-23 20:09:43.432539,2026-09-17 20:09:43.432539,0,,,2026-08-25 20:09:43.432539
UNSEEN_INV_000192,UNSEEN_CUST_00192,68125.2,paid,2026-03-19 20:09:43.432539,2026-03-13 20:09:43.432539,0,,,2026-03-04 20:09:43.432539
UNSEEN_INV_000193,UNSEEN_CUST_00193,116464.98,overdue,2026-03-22 20:09:43.433540,,57,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-03-10 20:09:43.433540
UNSEEN_INV_000194,UNSEEN_CUST_00194,56141.65,paid,2026-06-30 20:09:43.433540,2026-06-27 20:09:43.433540,0,,,2026-06-17 20:09:43.433540
UNSEEN_INV_000195,UNSEEN_CUST_00195,52248.27,overdue,2026-05-22 20:09:43.433540,,6,UNSPECIFIED_DECLINE,insufficient_funds,2026-05-09 20:09:43.433540
UNSEEN_INV_000196,UNSEEN_CUST_00196,7506.3,paid,2026-05-19 20:09:43.433540,2026-05-15 20:09:43.433540,0,,,2026-04-24 20:09:43.433540
UNSEEN_INV_000197,UNSEEN_CUST_00197,70782.25,paid,2026-07-10 20:09:43.433540,2026-07-06 20:09:43.433540,0,,,2026-06-28 20:09:43.433540
UNSEEN_INV_000198,UNSEEN_CUST_00198,12191.08,overdue,2026-03-30 20:09:43.433540,,27,RISK_DECLINED,risk_decline,2026-03-07 20:09:43.433540
UNSEEN_INV_000199,UNSEEN_CUST_00199,20345.58,paid,2026-06-11 20:09:43.434540,2026-06-08 20:09:43.434540,0,,,2026-05-21 20:09:43.434540
UNSEEN_INV_000200,UNSEEN_CUST_00200,18733.16,overdue,2026-08-31 20:09:43.434540,,46,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-08-04 20:09:43.434540
UNSEEN_INV_000201,UNSEEN_CUST_00201,26556.91,paid,2026-04-30 20:09:43.434540,2026-04-25 20:09:43.434540,0,,,2026-04-20 20:09:43.434540
UNSEEN_INV_000202,UNSEEN_CUST_00202,30348.03,overdue,2026-05-06 20:09:43.434540,,37,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-04-12 20:09:43.434540
UNSEEN_INV_000203,UNSEEN_CUST_00203,58088.43,paid,2026-04-05 20:09:43.434540,2026-04-03 20:09:43.434540,0,,,2026-03-19 20:09:43.434540
UNSEEN_INV_000204,UNSEEN_CUST_00204,24244.51,paid,2026-07-05 20:09:43.434540,2026-07-01 20:09:43.434540,0,,,2026-06-08 20:09:43.434540
UNSEEN_INV_000205,UNSEEN_CUST_00205,38453.46,paid,2026-05-11 20:09:43.435541,2026-05-07 20:09:43.435541,0,,,2026-04-16 20:09:43.435541
UNSEEN_INV_000206,UNSEEN_CUST_00206,23851.37,paid,2026-08-07 20:09:43.435541,2026-08-03 20:09:43.435541,0,,,2026-07-31 20:09:43.435541
UNSEEN_INV_000207,UNSEEN_CUST_00207,48033.87,paid,2026-04-16 20:09:43.435541,2026-04-15 20:09:43.435541,0,,,2026-04-02 20:09:43.435541
UNSEEN_INV_000208,UNSEEN_CUST_00208,61955.78,cancelled,2026-06-29 20:09:43.435541,,0,,,2026-06-05 20:09:43.435541
UNSEEN_INV_000209,UNSEEN_CUST_00209,68483.12,paid,2026-07-02 20:09:43.435541,2026-06-27 20:09:43.435541,0,,,2026-06-08 20:09:43.435541
UNSEEN_INV_000210,UNSEEN_CUST_00210,5074.03,overdue,2026-05-09 20:09:43.435541,,84,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-04-29 20:09:43.435541
UNSEEN_INV_000211,UNSEEN_CUST_00211,45334.67,paid,2026-07-21 20:09:43.435541,2026-07-20 20:09:43.435541,0,,,2026-07-03 20:09:43.435541
UNSEEN_INV_000212,UNSEEN_CUST_00212,22671.81,paid,2026-04-21 20:09:43.436539,2026-04-20 20:09:43.436539,0,,,2026-03-26 20:09:43.436539
UNSEEN_INV_000213,UNSEEN_CUST_00213,10706.26,paid,2026-03-14 20:09:43.436539,2026-03-12 20:09:43.436539,0,,,2026-03-07 20:09:43.436539
UNSEEN_INV_000214,UNSEEN_CUST_00214,17771.63,paid,2026-08-15 20:09:43.436539,2026-08-10 20:09:43.436539,0,,,2026-08-07 20:09:43.436539
UNSEEN_INV_000215,UNSEEN_CUST_00215,2419.05,paid,2026-08-07 20:09:43.436539,2026-08-03 20:09:43.436539,0,,,2026-07-19 20:09:43.436539
UNSEEN_INV_000216,UNSEEN_CUST_00216,75022.24,paid,2026-07-18 20:09:43.436539,2026-07-12 20:09:43.436539,0,,,2026-06-21 20:09:43.436539
UNSEEN_INV_000217,UNSEEN_CUST_00217,31145.54,overdue,2026-06-20 20:09:43.436539,,33,INSTRUMENT_BLOCKED,blocked_instrument,2026-05-27 20:09:43.436539
UNSEEN_INV_000218,UNSEEN_CUST_00218,15892.34,paid,2026-04-18 20:09:43.436539,2026-04-14 20:09:43.436539,0,,,2026-04-09 20:09:43.436539
UNSEEN_INV_000219,UNSEEN_CUST_00219,16610.76,paid,2026-06-15 20:09:43.437543,2026-06-09 20:09:43.437543,0,,,2026-06-07 20:09:43.437543
UNSEEN_INV_000220,UNSEEN_CUST_00220,33566.34,paid,2026-07-17 20:09:43.437543,2026-07-12 20:09:43.437543,0,,,2026-06-19 20:09:43.437543
UNSEEN_INV_000221,UNSEEN_CUST_00221,37483.27,paid,2026-05-20 20:09:43.437543,2026-05-19 20:09:43.437543,0,,,2026-05-11 20:09:43.437543
UNSEEN_INV_000222,UNSEEN_CUST_00222,95074.9,cancelled,2026-05-25 20:09:43.437543,,0,,,2026-05-05 20:09:43.437543
UNSEEN_INV_000223,UNSEEN_CUST_00223,71176.9,overdue,2026-06-06 20:09:43.437543,,76,UNKNOWN_ERROR,unknown_failure,2026-05-19 20:09:43.437543
UNSEEN_INV_000224,UNSEEN_CUST_00224,9043.04,paid,2026-07-08 20:09:43.437543,2026-07-08 20:09:43.437543,0,,,2026-06-30 20:09:43.437543
UNSEEN_INV_000225,UNSEEN_CUST_00225,48799.49,paid,2026-09-07 20:09:43.437543,2026-09-01 20:09:43.437543,0,,,2026-08-24 20:09:43.437543
UNSEEN_INV_000226,UNSEEN_CUST_00226,5575.24,paid,2026-09-21 20:09:43.438540,2026-09-16 20:09:43.438540,0,,,2026-08-23 20:09:43.438540
UNSEEN_INV_000227,UNSEEN_CUST_00227,10528.51,overdue,2026-06-14 20:09:43.438540,,55,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-05-23 20:09:43.438540
UNSEEN_INV_000228,UNSEEN_CUST_00228,59529.64,paid,2026-04-04 20:09:43.438540,2026-04-04 20:09:43.438540,0,,,2026-03-14 20:09:43.438540
UNSEEN_INV_000229,UNSEEN_CUST_00229,16658.22,paid,2026-05-13 20:09:43.438540,2026-05-11 20:09:43.438540,0,,,2026-04-27 20:09:43.438540
UNSEEN_INV_000230,UNSEEN_CUST_00230,15824.01,paid,2026-03-15 20:09:43.438540,2026-03-13 20:09:43.438540,0,,,2026-03-03 20:09:43.438540
UNSEEN_INV_000231,UNSEEN_CUST_00231,55714.99,paid,2026-08-27 20:09:43.438540,2026-08-23 20:09:43.438540,0,,,2026-08-15 20:09:43.438540
UNSEEN_INV_000232,UNSEEN_CUST_00232,39834.05,paid,2026-07-16 20:09:43.439545,2026-07-10 20:09:43.439545,0,,,2026-07-05 20:09:43.439545
UNSEEN_INV_000233,UNSEEN_CUST_00233,73955.95,overdue,2026-04-16 20:09:43.439545,,19,NETWORK_TIMEOUT,timeout,2026-03-23 20:09:43.439545
UNSEEN_INV_000234,UNSEEN_CUST_00234,47545.19,overdue,2026-05-17 20:09:43.440544,,35,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-04-25 20:09:43.440544
UNSEEN_INV_000235,UNSEEN_CUST_00235,41409.95,paid,2026-04-23 20:09:43.440544,2026-04-18 20:09:43.440544,0,,,2026-03-24 20:09:43.440544
UNSEEN_INV_000236,UNSEEN_CUST_00236,33176.15,paid,2026-08-15 20:09:43.440544,2026-08-09 20:09:43.440544,0,,,2026-08-04 20:09:43.440544
UNSEEN_INV_000237,UNSEEN_CUST_00237,22430.15,paid,2026-05-15 20:09:43.440544,2026-05-10 20:09:43.440544,0,,,2026-04-28 20:09:43.440544
UNSEEN_INV_000238,UNSEEN_CUST_00238,69376.64,paid,2026-05-29 20:09:43.440544,2026-05-26 20:09:43.440544,0,,,2026-05-09 20:09:43.440544
UNSEEN_INV_000239,UNSEEN_CUST_00239,5063.17,paid,2026-08-06 20:09:43.440544,2026-08-06 20:09:43.440544,0,,,2026-07-22 20:09:43.440544
UNSEEN_INV_000240,UNSEEN_CUST_00240,27084.62,paid,2026-04-16 20:09:43.440544,2026-04-15 20:09:43.440544,0,,,2026-03-21 20:09:43.440544
UNSEEN_INV_000241,UNSEEN_CUST_00241,58440.15,cancelled,2026-05-27 20:09:43.440544,,0,,,2026-05-11 20:09:43.440544
UNSEEN_INV_000242,UNSEEN_CUST_00242,63538.55,paid,2026-05-16 20:09:43.440544,2026-05-13 20:09:43.440544,0,,,2026-04-28 20:09:43.440544
UNSEEN_INV_000243,UNSEEN_CUST_00243,45555.42,paid,2026-04-02 20:09:43.441540,2026-03-29 20:09:43.441540,0,,,2026-03-05 20:09:43.441540
UNSEEN_INV_000244,UNSEEN_CUST_00244,27733.34,paid,2026-08-29 20:09:43.441540,2026-08-28 20:09:43.441540,0,,,2026-08-14 20:09:43.441540
UNSEEN_INV_000245,UNSEEN_CUST_00245,54833.84,overdue,2026-07-07 20:09:43.441540,,17,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-06-28 20:09:43.441540
UNSEEN_INV_000246,UNSEEN_CUST_00246,31311.37,paid,2026-05-22 20:09:43.441540,2026-05-21 20:09:43.441540,0,,,2026-05-07 20:09:43.441540
UNSEEN_INV_000247,UNSEEN_CUST_00247,74211.19,cancelled,2026-03-28 20:09:43.441540,,0,,,2026-03-12 20:09:43.441540
UNSEEN_INV_000248,UNSEEN_CUST_00248,21509.53,paid,2026-05-24 20:09:43.441540,2026-05-19 20:09:43.441540,0,,,2026-05-16 20:09:43.441540
UNSEEN_INV_000249,UNSEEN_CUST_00249,12473.31,paid,2026-08-21 20:09:43.441540,2026-08-19 20:09:43.441540,0,,,2026-08-12 20:09:43.441540
UNSEEN_INV_000250,UNSEEN_CUST_00250,21015.49,paid,2026-08-06 20:09:43.441540,2026-07-31 20:09:43.441540,0,,,2026-07-15 20:09:43.441540
UNSEEN_INV_000251,UNSEEN_CUST_00251,15486.38,paid,2026-07-21 20:09:43.441540,2026-07-21 20:09:43.441540,0,,,2026-07-13 20:09:43.441540
UNSEEN_INV_000252,UNSEEN_CUST_00252,20311.8,paid,2026-04-02 20:09:43.441540,2026-04-02 20:09:43.441540,0,,,2026-03-26 20:09:43.441540
UNSEEN_INV_000253,UNSEEN_CUST_00253,55907.9,paid,2026-08-09 20:09:43.441540,2026-08-05 20:09:43.441540,0,,,2026-07-27 20:09:43.441540
UNSEEN_INV_000254,UNSEEN_CUST_00254,56094.31,overdue,2026-05-07 20:09:43.441540,,32,UNSPECIFIED_DECLINE,unknown_failure,2026-04-26 20:09:43.441540
UNSEEN_INV_000255,UNSEEN_CUST_00255,41509.13,paid,2026-08-11 20:09:43.441540,2026-08-06 20:09:43.441540,0,,,2026-07-15 20:09:43.441540
UNSEEN_INV_000256,UNSEEN_CUST_00256,14431.2,cancelled,2026-05-13 20:09:43.441540,,0,,,2026-04-29 20:09:43.441540
UNSEEN_INV_000257,UNSEEN_CUST_00257,24224.59,paid,2026-09-12 20:09:43.441540,2026-09-10 20:09:43.441540,0,,,2026-08-17 20:09:43.441540
UNSEEN_INV_000258,UNSEEN_CUST_00258,67548.52,overdue,2026-09-01 20:09:43.441540,,32,PROCESSING_TIMEOUT,timeout,2026-08-12 20:09:43.441540
UNSEEN_INV_000259,UNSEEN_CUST_00259,7927.01,paid,2026-03-31 20:09:43.441540,2026-03-27 20:09:43.441540,0,,,2026-03-15 20:09:43.441540
UNSEEN_INV_000260,UNSEEN_CUST_00260,36351.3,overdue,2026-04-29 20:09:43.441540,,9,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-04-01 20:09:43.441540
UNSEEN_INV_000261,UNSEEN_CUST_00261,24953.57,overdue,2026-06-25 20:09:43.442538,,80,UNSPECIFIED_DECLINE,temporary_bank_failure,2026-05-31 20:09:43.442538
UNSEEN_INV_000262,UNSEEN_CUST_00262,48118.8,overdue,2026-08-11 20:09:43.442538,,39,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-07-20 20:09:43.442538
UNSEEN_INV_000263,UNSEEN_CUST_00263,10461.68,paid,2026-05-13 20:09:43.442538,2026-05-07 20:09:43.442538,0,,,2026-04-18 20:09:43.442538
UNSEEN_INV_000264,UNSEEN_CUST_00264,67946.91,paid,2026-06-24 20:09:43.442538,2026-06-22 20:09:43.442538,0,,,2026-06-15 20:09:43.442538
UNSEEN_INV_000265,UNSEEN_CUST_00265,53016.73,paid,2026-04-06 20:09:43.442538,2026-04-03 20:09:43.442538,0,,,2026-03-21 20:09:43.442538
UNSEEN_INV_000266,UNSEEN_CUST_00266,61827.86,paid,2026-06-27 20:09:43.442538,2026-06-26 20:09:43.442538,0,,,2026-05-31 20:09:43.442538
UNSEEN_INV_000267,UNSEEN_CUST_00267,17232.57,paid,2026-07-20 20:09:43.442538,2026-07-16 20:09:43.442538,0,,,2026-06-25 20:09:43.442538
UNSEEN_INV_000268,UNSEEN_CUST_00268,119938.7,overdue,2026-04-14 20:09:43.442538,,89,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-04-07 20:09:43.442538
UNSEEN_INV_000269,UNSEEN_CUST_00269,16126.6,paid,2026-08-11 20:09:43.442538,2026-08-05 20:09:43.442538,0,,,2026-07-26 20:09:43.442538
UNSEEN_INV_000270,UNSEEN_CUST_00270,115226.15,cancelled,2026-04-15 20:09:43.442538,,0,,,2026-03-26 20:09:43.442538
UNSEEN_INV_000271,UNSEEN_CUST_00271,10140.05,paid,2026-09-01 20:09:43.442538,2026-08-31 20:09:43.442538,0,,,2026-08-09 20:09:43.442538
UNSEEN_INV_000272,UNSEEN_CUST_00272,69367.68,cancelled,2026-06-19 20:09:43.442538,,0,,,2026-06-05 20:09:43.442538
UNSEEN_INV_000273,UNSEEN_CUST_00273,31188.9,overdue,2026-04-06 20:09:43.442538,,56,POLICY_DECLINED,risk_decline,2026-03-28 20:09:43.442538
UNSEEN_INV_000274,UNSEEN_CUST_00274,14528.47,overdue,2026-07-23 20:09:43.442538,,85,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-07-11 20:09:43.442538
UNSEEN_INV_000275,UNSEEN_CUST_00275,69242.64,paid,2026-08-10 20:09:43.442538,2026-08-09 20:09:43.442538,0,,,2026-07-30 20:09:43.442538
UNSEEN_INV_000276,UNSEEN_CUST_00276,5855.54,paid,2026-07-11 20:09:43.443488,2026-07-09 20:09:43.443488,0,,,2026-06-11 20:09:43.443488
UNSEEN_INV_000277,UNSEEN_CUST_00277,47722.54,paid,2026-07-22 20:09:43.443488,2026-07-16 20:09:43.443488,0,,,2026-07-08 20:09:43.443488
UNSEEN_INV_000278,UNSEEN_CUST_00278,56025.59,paid,2026-05-16 20:09:43.443488,2026-05-15 20:09:43.443488,0,,,2026-05-04 20:09:43.443488
UNSEEN_INV_000279,UNSEEN_CUST_00279,26432.04,paid,2026-06-08 20:09:43.443488,2026-06-04 20:09:43.443488,0,,,2026-05-20 20:09:43.443488
UNSEEN_INV_000280,UNSEEN_CUST_00280,2835.59,paid,2026-09-11 20:09:43.443488,2026-09-08 20:09:43.443488,0,,,2026-08-23 20:09:43.443488
UNSEEN_INV_000281,UNSEEN_CUST_00281,64673.79,overdue,2026-06-26 20:09:43.443488,,80,,timeout,2026-06-10 20:09:43.443488
UNSEEN_INV_000282,UNSEEN_CUST_00282,20777.43,paid,2026-05-25 20:09:43.443488,2026-05-19 20:09:43.443488,0,,,2026-04-25 20:09:43.443488
UNSEEN_INV_000283,UNSEEN_CUST_00283,54021.19,cancelled,2026-06-04 20:09:43.444549,,0,,,2026-05-20 20:09:43.444549
UNSEEN_INV_000284,UNSEEN_CUST_00284,16102.82,cancelled,2026-07-18 20:09:43.444549,,0,,,2026-06-22 20:09:43.444549
UNSEEN_INV_000285,UNSEEN_CUST_00285,60314.35,overdue,2026-06-09 20:09:43.444549,,39,UNSPECIFIED_DECLINE,unknown_failure,2026-05-22 20:09:43.444549
UNSEEN_INV_000286,UNSEEN_CUST_00286,22368.17,paid,2026-04-17 20:09:43.444549,2026-04-17 20:09:43.444549,0,,,2026-04-08 20:09:43.444549
UNSEEN_INV_000287,UNSEEN_CUST_00287,27011.66,paid,2026-04-01 20:09:43.444549,2026-03-30 20:09:43.444549,0,,,2026-03-06 20:09:43.444549
UNSEEN_INV_000288,UNSEEN_CUST_00288,69036.85,cancelled,2026-03-30 20:09:43.444549,,0,,,2026-03-20 20:09:43.444549
UNSEEN_INV_000289,UNSEEN_CUST_00289,7119.55,paid,2026-05-30 20:09:43.445539,2026-05-29 20:09:43.445539,0,,,2026-05-13 20:09:43.445539
UNSEEN_INV_000290,UNSEEN_CUST_00290,57102.16,paid,2026-06-22 20:09:43.445539,2026-06-21 20:09:43.445539,0,,,2026-06-15 20:09:43.445539
UNSEEN_INV_000291,UNSEEN_CUST_00291,39782.19,paid,2026-06-23 20:09:43.445539,2026-06-19 20:09:43.445539,0,,,2026-05-31 20:09:43.445539
UNSEEN_INV_000292,UNSEEN_CUST_00292,69606.08,paid,2026-09-04 20:09:43.445539,2026-08-29 20:09:43.445539,0,,,2026-08-15 20:09:43.445539
UNSEEN_INV_000293,UNSEEN_CUST_00293,2710.1,paid,2026-06-17 20:09:43.445539,2026-06-12 20:09:43.445539,0,,,2026-05-30 20:09:43.445539
UNSEEN_INV_000294,UNSEEN_CUST_00294,10450.0,paid,2026-04-21 20:09:43.445539,2026-04-19 20:09:43.445539,0,,,2026-04-11 20:09:43.445539
UNSEEN_INV_000295,UNSEEN_CUST_00295,24010.25,paid,2026-06-07 20:09:43.446539,2026-06-06 20:09:43.446539,0,,,2026-05-29 20:09:43.446539
UNSEEN_INV_000296,UNSEEN_CUST_00296,14550.97,paid,2026-05-23 20:09:43.446539,2026-05-18 20:09:43.446539,0,,,2026-04-28 20:09:43.446539
UNSEEN_INV_000297,UNSEEN_CUST_00297,18724.34,cancelled,2026-07-27 20:09:43.446539,,0,,,2026-07-20 20:09:43.446539
UNSEEN_INV_000298,UNSEEN_CUST_00298,18876.67,overdue,2026-05-05 20:09:43.446539,,32,INSUFFICIENT_BALANCE,insufficient_funds,2026-04-16 20:09:43.446539
UNSEEN_INV_000299,UNSEEN_CUST_00299,24423.82,paid,2026-04-14 20:09:43.446539,2026-04-12 20:09:43.446539,0,,,2026-03-19 20:09:43.446539
UNSEEN_INV_000300,UNSEEN_CUST_00300,23955.72,paid,2026-04-01 20:09:43.446539,2026-03-31 20:09:43.446539,0,,,2026-03-08 20:09:43.446539
UNSEEN_INV_000301,UNSEEN_CUST_00301,25346.66,paid,2026-06-06 20:09:43.446539,2026-05-31 20:09:43.446539,0,,,2026-05-09 20:09:43.446539
UNSEEN_INV_000302,UNSEEN_CUST_00302,3988.59,paid,2026-03-20 20:09:43.447553,2026-03-18 20:09:43.447553,0,,,2026-03-05 20:09:43.447553
UNSEEN_INV_000303,UNSEEN_CUST_00303,30373.0,paid,2026-09-09 20:09:43.447553,2026-09-03 20:09:43.447553,0,,,2026-08-11 20:09:43.447553
UNSEEN_INV_000304,UNSEEN_CUST_00304,66760.67,overdue,2026-05-06 20:09:43.447553,,70,PROCESSING_TIMEOUT,timeout,2026-04-28 20:09:43.447553
UNSEEN_INV_000305,UNSEEN_CUST_00305,11580.48,cancelled,2026-05-28 20:09:43.447553,,0,,,2026-05-17 20:09:43.447553
UNSEEN_INV_000306,UNSEEN_CUST_00306,12947.07,paid,2026-08-03 20:09:43.447553,2026-08-03 20:09:43.447553,0,,,2026-07-19 20:09:43.447553
UNSEEN_INV_000307,UNSEEN_CUST_00307,50860.84,paid,2026-08-10 20:09:43.447553,2026-08-09 20:09:43.447553,0,,,2026-07-13 20:09:43.447553
UNSEEN_INV_000308,UNSEEN_CUST_00308,66118.67,cancelled,2026-06-07 20:09:43.448549,,0,,,2026-05-27 20:09:43.448549
UNSEEN_INV_000309,UNSEEN_CUST_00309,17669.83,paid,2026-09-15 20:09:43.448549,2026-09-11 20:09:43.448549,0,,,2026-08-21 20:09:43.448549
UNSEEN_INV_000310,UNSEEN_CUST_00310,52127.52,paid,2026-08-05 20:09:43.448549,2026-08-01 20:09:43.448549,0,,,2026-07-28 20:09:43.448549
UNSEEN_INV_000311,UNSEEN_CUST_00311,27617.01,paid,2026-08-16 20:09:43.448549,2026-08-14 20:09:43.448549,0,,,2026-07-19 20:09:43.448549
UNSEEN_INV_000312,UNSEEN_CUST_00312,20776.32,overdue,2026-08-30 20:09:43.448549,,32,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-08-12 20:09:43.448549
UNSEEN_INV_000313,UNSEEN_CUST_00313,64977.89,paid,2026-09-21 20:09:43.448549,2026-09-20 20:09:43.448549,0,,,2026-08-24 20:09:43.448549
UNSEEN_INV_000314,UNSEEN_CUST_00314,95519.82,paid,2026-06-01 20:09:43.448549,2026-05-28 20:09:43.448549,0,,,2026-05-16 20:09:43.448549
UNSEEN_INV_000315,UNSEEN_CUST_00315,40954.56,cancelled,2026-08-01 20:09:43.449549,,0,,,2026-07-17 20:09:43.449549
UNSEEN_INV_000316,UNSEEN_CUST_00316,57547.98,paid,2026-08-16 20:09:43.449549,2026-08-10 20:09:43.449549,0,,,2026-07-23 20:09:43.449549
UNSEEN_INV_000317,UNSEEN_CUST_00317,50519.25,paid,2026-08-24 20:09:43.449549,2026-08-20 20:09:43.449549,0,,,2026-08-01 20:09:43.449549
UNSEEN_INV_000318,UNSEEN_CUST_00318,149287.02,overdue,2026-07-10 20:09:43.449549,,17,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-06-18 20:09:43.449549
UNSEEN_INV_000319,UNSEEN_CUST_00319,54818.15,overdue,2026-04-04 20:09:43.449549,,55,CARD_EXPIRED,expired_instrument,2026-03-21 20:09:43.449549
