case_id,failure_category,customer_segment,amount_bucket,action,attempt_number,recovery_amount,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts,historical_failure_rate,communication_opt_in,recovered
CASE_000086,unknown_failure,high_value,5k_25k,retry,1,15109.11,240494.11,1,1,2,0.5,1,0
CASE_000086,unknown_failure,high_value,5k_25k,reminder,1,15109.11,240494.11,1,1,2,0.5,1,0
CASE_000086,unknown_failure,high_value,5k_25k,escalate,1,15109.11,240494.11,1,1,2,0.5,1,0
CASE_000087,authentication_failed,regular,5k_25k,retry,1,23354.13,34964.33,1,2,3,0.6666666666666666,1,0
CASE_000087,authentication_failed,regular,5k_25k,reminder,1,23354.13,34964.33,1,2,3,0.6666666666666666,1,1
CASE_000087,authentication_failed,regular,5k_25k,escalate,1,23354.13,34964.33,1,2,3,0.6666666666666666,1,1
CASE_000088,blocked_instrument,regular,25k_100k,retry,1,28124.01,77035.82,2,2,4,0.5,1,0
CASE_000088,blocked_instrument,regular,25k_100k,reminder,1,28124.01,77035.82,2,2,4,0.5,1,0
CASE_000088,blocked_instrument,regular,25k_100k,escalate,1,28124.01,77035.82,2,2,4,0.5,1,1
CASE_000089,risk_decline,regular,25k_100k,retry,1,32652.07,99173.25,4,2,6,0.3333333333333333,1,0
CASE_000089,risk_decline,regular,25k_100k,reminder,1,32652.07,99173.25,4,2,6,0.3333333333333333,1,0
CASE_000089,risk_decline,regular,25k_100k,escalate,1,32652.07,99173.25,4,2,6,0.3333333333333333,1,0
CASE_000090,insufficient_funds,new,5k_25k,retry,1,15603.33,14934.68,2,4,6,0.6666666666666666,1,0
CASE_000090,insufficient_funds,new,5k_25k,reminder,1,15603.33,14934.68,2,4,6,0.6666666666666666,1,1
CASE_000090,insufficient_funds,new,5k_25k,escalate,1,15603.33,14934.68,2,4,6,0.6666666666666666,1,1
CASE_000091,temporary_bank_failure,regular,5k_25k,retry,1,12519.3,71950.39,1,1,2,0.5,1,1
CASE_000091,temporary_bank_failure,regular,5k_25k,reminder,1,12519.3,71950.39,1,1,2,0.5,1,0
CASE_000091,temporary_bank_failure,regular,5k_25k,escalate,1,12519.3,71950.39,1,1,2,0.5,1,0
CASE_000092,temporary_bank_failure,regular,25k_100k,retry,1,49096.47,25073.93,4,1,5,0.2,1,1
CASE_000092,temporary_bank_failure,regular,25k_100k,reminder,1,49096.47,25073.93,4,1,5,0.2,1,1
CASE_000092,temporary_bank_failure,regular,25k_100k,escalate,1,49096.47,25073.93,4,1,5,0.2,1,1
CASE_000093,authentication_failed,regular,5k_25k,retry,1,19123.32,94273.35,1,3,4,0.75,1,0
CASE_000093,authentication_failed,regular,5k_25k,reminder,1,19123.32,94273.35,1,3,4,0.75,1,0
CASE_000093,authentication_failed,regular,5k_25k,escalate,1,19123.32,94273.35,1,3,4,0.75,1,0
CASE_000094,temporary_bank_failure,regular,25k_100k,retry,1,49898.51,96174.72,1,1,2,0.5,1,1
CASE_000094,temporary_bank_failure,regular,25k_100k,reminder,1,49898.51,96174.72,1,1,2,0.5,1,1
CASE_000094,temporary_bank_failure,regular,25k_100k,escalate,1,49898.51,96174.72,1,1,2,0.5,1,1
CASE_000095,insufficient_funds,regular,5k_25k,retry,1,8490.29,24127.94,5,3,8,0.375,1,0
CASE_000095,insufficient_funds,regular,5k_25k,reminder,1,8490.29,24127.94,5,3,8,0.375,1,0
CASE_000095,insufficient_funds,regular,5k_25k,escalate,1,8490.29,24127.94,5,3,8,0.375,1,1
CASE_000096,expired_instrument,regular,5k_25k,retry,1,23074.16,59739.22,2,1,3,0.3333333333333333,1,0
CASE_000096,expired_instrument,regular,5k_25k,reminder,1,23074.16,59739.22,2,1,3,0.3333333333333333,1,0
CASE_000096,expired_instrument,regular,5k_25k,escalate,1,23074.16,59739.22,2,1,3,0.3333333333333333,1,1
CASE_000097,temporary_bank_failure,new,5k_25k,retry,1,9321.75,7219.88,1,1,2,0.5,1,1
CASE_000097,temporary_bank_failure,new,5k_25k,reminder,1,9321.75,7219.88,1,1,2,0.5,1,0
CASE_000097,temporary_bank_failure,new,5k_25k,escalate,1,9321.75,7219.88,1,1,2,0.5,1,0
CASE_000098,authentication_failed,regular,5k_25k,retry,1,10287.69,21474.95,6,3,9,0.3333333333333333,1,0
CASE_000098,authentication_failed,regular,5k_25k,reminder,1,10287.69,21474.95,6,3,9,0.3333333333333333,1,0
CASE_000098,authentication_failed,regular,5k_25k,escalate,1,10287.69,21474.95,6,3,9,0.3333333333333333,1,0
CASE_000099,expired_instrument,new,5k_25k,retry,1,12827.74,14238.95,5,2,7,0.2857142857142857,1,0
CASE_000099,expired_instrument,new,5k_25k,reminder,1,12827.74,14238.95,5,2,7,0.2857142857142857,1,0
CASE_000099,expired_instrument,new,5k_25k,escalate,1,12827.74,14238.95,5,2,7,0.2857142857142857,1,0
CASE_000100,risk_decline,regular,5k_25k,retry,1,7775.74,32746.23,3,2,5,0.4,1,1
CASE_000100,risk_decline,regular,5k_25k,reminder,1,7775.74,32746.23,3,2,5,0.4,1,0
CASE_000100,risk_decline,regular,5k_25k,escalate,1,7775.74,32746.23,3,2,5,0.4,1,0
CASE_000101,temporary_bank_failure,regular,25k_100k,retry,1,41554.33,75817.15,3,2,5,0.4,1,1
CASE_000101,temporary_bank_failure,regular,25k_100k,reminder,1,41554.33,75817.15,3,2,5,0.4,1,0
CASE_000101,temporary_bank_failure,regular,25k_100k,escalate,1,41554.33,75817.15,3,2,5,0.4,1,0
CASE_000102,limit_exceeded,new,5k_25k,retry,1,10809.82,6202.14,2,1,3,0.3333333333333333,1,0
CASE_000102,limit_exceeded,new,5k_25k,reminder,1,10809.82,6202.14,2,1,3,0.3333333333333333,1,1
CASE_000102,limit_exceeded,new,5k_25k,escalate,1,10809.82,6202.14,2,1,3,0.3333333333333333,1,1
CASE_000103,unknown_failure,regular,25k_100k,retry,1,31464.65,30893.64,3,1,4,0.25,1,0
CASE_000103,unknown_failure,regular,25k_100k,reminder,1,31464.65,30893.64,3,1,4,0.25,1,0
CASE_000103,unknown_failure,regular,25k_100k,escalate,1,31464.65,30893.64,3,1,4,0.25,1,0
CASE_000104,unknown_failure,regular,5k_25k,retry,1,5737.27,70655.56,2,2,4,0.5,1,0
CASE_000104,unknown_failure,regular,5k_25k,reminder,1,5737.27,70655.56,2,2,4,0.5,1,0
CASE_000104,unknown_failure,regular,5k_25k,escalate,1,5737.27,70655.56,2,2,4,0.5,1,0
CASE_000105,unknown_failure,regular,25k_100k,retry,1,46040.21,24402.92,2,3,5,0.6,1,0
CASE_000105,unknown_failure,regular,25k_100k,reminder,1,46040.21,24402.92,2,3,5,0.6,1,1
CASE_000105,unknown_failure,regular,25k_100k,escalate,1,46040.21,24402.92,2,3,5,0.6,1,1
CASE_000106,timeout,new,5k_25k,retry,1,20453.0,17590.96,0,3,3,1.0,1,0
CASE_000106,timeout,new,5k_25k,reminder,1,20453.0,17590.96,0,3,3,1.0,1,0
CASE_000106,timeout,new,5k_25k,escalate,1,20453.0,17590.96,0,3,3,1.0,1,1
CASE_000107,timeout,regular,25k_100k,retry,1,45932.73,30211.34,3,2,5,0.4,1,0
CASE_000107,timeout,regular,25k_100k,reminder,1,45932.73,30211.34,3,2,5,0.4,1,0
CASE_000107,timeout,regular,25k_100k,escalate,1,45932.73,30211.34,3,2,5,0.4,1,1
CASE_000108,timeout,regular,25k_100k,retry,1,32476.76,96248.99,4,2,6,0.3333333333333333,1,0
CASE_000108,timeout,regular,25k_100k,reminder,1,32476.76,96248.99,4,2,6,0.3333333333333333,1,0
CASE_000108,timeout,regular,25k_100k,escalate,1,32476.76,96248.99,4,2,6,0.3333333333333333,1,1
CASE_000109,unknown_failure,regular,25k_100k,retry,1,35686.1,73141.26,0,1,1,1.0,1,1
CASE_000109,unknown_failure,regular,25k_100k,reminder,1,35686.1,73141.26,0,1,1,1.0,1,0
CASE_000109,unknown_failure,regular,25k_100k,escalate,1,35686.1,73141.26,0,1,1,1.0,1,0
CASE_000110,temporary_bank_failure,regular,0_5k,retry,1,3167.09,59889.16,4,1,5,0.2,1,1
CASE_000110,temporary_bank_failure,regular,0_5k,reminder,1,3167.09,59889.16,4,1,5,0.2,1,1
CASE_000110,temporary_bank_failure,regular,0_5k,escalate,1,3167.09,59889.16,4,1,5,0.2,1,1
CASE_000111,limit_exceeded,regular,25k_100k,retry,1,29577.92,67464.09,2,3,5,0.6,1,1
CASE_000111,limit_exceeded,regular,25k_100k,reminder,1,29577.92,67464.09,2,3,5,0.6,1,0
CASE_000111,limit_exceeded,regular,25k_100k,escalate,1,29577.92,67464.09,2,3,5,0.6,1,0
CASE_000112,insufficient_funds,regular,25k_100k,retry,1,31356.48,79546.19,5,2,7,0.2857142857142857,1,0
CASE_000112,insufficient_funds,regular,25k_100k,reminder,1,31356.48,79546.19,5,2,7,0.2857142857142857,1,0
CASE_000112,insufficient_funds,regular,25k_100k,escalate,1,31356.48,79546.19,5,2,7,0.2857142857142857,1,0
CASE_000113,temporary_bank_failure,new,0_5k,retry,1,4050.58,6734.38,3,2,5,0.4,1,1
CASE_000113,temporary_bank_failure,new,0_5k,reminder,1,4050.58,6734.38,3,2,5,0.4,1,0
CASE_000113,temporary_bank_failure,new,0_5k,escalate,1,4050.58,6734.38,3,2,5,0.4,1,1
CASE_000114,temporary_bank_failure,regular,25k_100k,retry,1,42848.81,21357.94,1,2,3,0.6666666666666666,0,1
CASE_000114,temporary_bank_failure,regular,25k_100k,reminder,1,42848.81,21357.94,1,2,3,0.6666666666666666,0,0
CASE_000114,temporary_bank_failure,regular,25k_100k,escalate,1,42848.81,21357.94,1,2,3,0.6666666666666666,0,0
CASE_000115,insufficient_funds,regular,25k_100k,retry,1,29937.16,70468.15,5,2,7,0.2857142857142857,1,0
CASE_000115,insufficient_funds,regular,25k_100k,reminder,1,29937.16,70468.15,5,2,7,0.2857142857142857,1,1
CASE_000115,insufficient_funds,regular,25k_100k,escalate,1,29937.16,70468.15,5,2,7,0.2857142857142857,1,0
CASE_000116,timeout,high_value,25k_100k,retry,1,62016.38,276420.08,4,1,5,0.2,1,1
CASE_000116,timeout,high_value,25k_100k,reminder,1,62016.38,276420.08,4,1,5,0.2,1,1
CASE_000116,timeout,high_value,25k_100k,escalate,1,62016.38,276420.08,4,1,5,0.2,1,0
CASE_000117,temporary_bank_failure,regular,5k_25k,retry,1,9622.16,67641.52,3,1,4,0.25,1,1
CASE_000117,temporary_bank_failure,regular,5k_25k,reminder,1,9622.16,67641.52,3,1,4,0.25,1,0
CASE_000117,temporary_bank_failure,regular,5k_25k,escalate,1,9622.16,67641.52,3,1,4,0.25,1,0
CASE_000118,insufficient_funds,high_value,25k_100k,retry,1,56444.35,214483.33,4,1,5,0.2,1,0
CASE_000118,insufficient_funds,high_value,25k_100k,reminder,1,56444.35,214483.33,4,1,5,0.2,1,0
CASE_000118,insufficient_funds,high_value,25k_100k,escalate,1,56444.35,214483.33,4,1,5,0.2,1,1
CASE_000119,insufficient_funds,regular,0_5k,retry,1,3556.4,33599.56,1,1,2,0.5,1,1
CASE_000119,insufficient_funds,regular,0_5k,reminder,1,3556.4,33599.56,1,1,2,0.5,1,0
CASE_000119,insufficient_funds,regular,0_5k,escalate,1,3556.4,33599.56,1,1,2,0.5,1,1
CASE_000120,insufficient_funds,regular,5k_25k,retry,1,7247.83,61151.18,4,3,7,0.42857142857142855,1,0
CASE_000120,insufficient_funds,regular,5k_25k,reminder,1,7247.83,61151.18,4,3,7,0.42857142857142855,1,0
CASE_000120,insufficient_funds,regular,5k_25k,escalate,1,7247.83,61151.18,4,3,7,0.42857142857142855,1,1
CASE_000121,authentication_failed,high_value,25k_100k,retry,1,29669.8,119930.91,2,1,3,0.3333333333333333,1,0
CASE_000121,authentication_failed,high_value,25k_100k,reminder,1,29669.8,119930.91,2,1,3,0.3333333333333333,1,1
CASE_000121,authentication_failed,high_value,25k_100k,escalate,1,29669.8,119930.91,2,1,3,0.3333333333333333,1,0
CASE_000122,timeout,high_value,25k_100k,retry,1,85018.62,456069.29,2,2,4,0.5,0,0
CASE_000122,timeout,high_value,25k_100k,reminder,1,85018.62,456069.29,2,2,4,0.5,0,1
CASE_000122,timeout,high_value,25k_100k,escalate,1,85018.62,456069.29,2,2,4,0.5,0,0
CASE_000123,expired_instrument,regular,25k_100k,retry,1,46376.55,90913.99,1,1,2,0.5,1,0
CASE_000123,expired_instrument,regular,25k_100k,reminder,1,46376.55,90913.99,1,1,2,0.5,1,1
CASE_000123,expired_instrument,regular,25k_100k,escalate,1,46376.55,90913.99,1,1,2,0.5,1,0
CASE_000124,unknown_failure,new,0_5k,retry,1,2980.8,10600.12,2,5,7,0.7142857142857143,1,0
CASE_000124,unknown_failure,new,0_5k,reminder,1,2980.8,10600.12,2,5,7,0.7142857142857143,1,0
CASE_000124,unknown_failure,new,0_5k,escalate,1,2980.8,10600.12,2,5,7,0.7142857142857143,1,0
CASE_000125,insufficient_funds,high_value,25k_100k,retry,1,80819.82,126752.78,3,1,4,0.25,1,0
CASE_000125,insufficient_funds,high_value,25k_100k,reminder,1,80819.82,126752.78,3,1,4,0.25,1,0
CASE_000125,insufficient_funds,high_value,25k_100k,escalate,1,80819.82,126752.78,3,1,4,0.25,1,1
CASE_000126,insufficient_funds,regular,5k_25k,retry,1,6741.08,62434.71,1,1,2,0.5,1,0
CASE_000126,insufficient_funds,regular,5k_25k,reminder,1,6741.08,62434.71,1,1,2,0.5,1,1
CASE_000126,insufficient_funds,regular,5k_25k,escalate,1,6741.08,62434.71,1,1,2,0.5,1,0
CASE_000127,insufficient_funds,regular,0_5k,retry,1,2353.61,77317.7,4,1,5,0.2,0,1
CASE_000127,insufficient_funds,regular,0_5k,reminder,1,2353.61,77317.7,4,1,5,0.2,0,0
CASE_000127,insufficient_funds,regular,0_5k,escalate,1,2353.61,77317.7,4,1,5,0.2,0,1
CASE_000128,timeout,regular,25k_100k,retry,1,31347.88,54306.94,2,1,3,0.3333333333333333,1,0
CASE_000128,timeout,regular,25k_100k,reminder,1,31347.88,54306.94,2,1,3,0.3333333333333333,1,1
CASE_000128,timeout,regular,25k_100k,escalate,1,31347.88,54306.94,2,1,3,0.3333333333333333,1,0
CASE_000129,limit_exceeded,regular,5k_25k,retry,1,15252.06,94951.4,0,1,1,1.0,1,0
CASE_000129,limit_exceeded,regular,5k_25k,reminder,1,15252.06,94951.4,0,1,1,1.0,1,0
CASE_000129,limit_exceeded,regular,5k_25k,escalate,1,15252.06,94951.4,0,1,1,1.0,1,0
CASE_000130,expired_instrument,new,5k_25k,retry,1,8991.86,14853.62,2,2,4,0.5,1,0
CASE_000130,expired_instrument,new,5k_25k,reminder,1,8991.86,14853.62,2,2,4,0.5,1,1
CASE_000130,expired_instrument,new,5k_25k,escalate,1,8991.86,14853.62,2,2,4,0.5,1,1
CASE_000131,authentication_failed,new,5k_25k,retry,1,16964.39,4213.26,2,1,3,0.3333333333333333,1,0
CASE_000131,authentication_failed,new,5k_25k,reminder,1,16964.39,4213.26,2,1,3,0.3333333333333333,1,0
CASE_000131,authentication_failed,new,5k_25k,escalate,1,16964.39,4213.26,2,1,3,0.3333333333333333,1,1
CASE_000132,insufficient_funds,new,0_5k,retry,1,2481.14,1479.09,1,1,2,0.5,1,0
CASE_000132,insufficient_funds,new,0_5k,reminder,1,2481.14,1479.09,1,1,2,0.5,1,1
CASE_000132,insufficient_funds,new,0_5k,escalate,1,2481.14,1479.09,1,1,2,0.5,1,1
CASE_000133,timeout,new,0_5k,retry,1,3273.69,8367.77,1,1,2,0.5,1,1
CASE_000133,timeout,new,0_5k,reminder,1,3273.69,8367.77,1,1,2,0.5,1,1
CASE_000133,timeout,new,0_5k,escalate,1,3273.69,8367.77,1,1,2,0.5,1,1
CASE_000134,risk_decline,new,0_5k,retry,1,1114.85,18411.62,2,3,5,0.6,1,0
CASE_000134,risk_decline,new,0_5k,reminder,1,1114.85,18411.62,2,3,5,0.6,1,0
CASE_000134,risk_decline,new,0_5k,escalate,1,1114.85,18411.62,2,3,5,0.6,1,0
CASE_000135,insufficient_funds,new,5k_25k,retry,1,5300.8,1239.33,1,1,2,0.5,1,0
CASE_000135,insufficient_funds,new,5k_25k,reminder,1,5300.8,1239.33,1,1,2,0.5,1,0
CASE_000135,insufficient_funds,new,5k_25k,escalate,1,5300.8,1239.33,1,1,2,0.5,1,0
CASE_000136,temporary_bank_failure,regular,5k_25k,retry,1,8689.05,79723.15,1,1,2,0.5,1,1
CASE_000136,temporary_bank_failure,regular,5k_25k,reminder,1,8689.05,79723.15,1,1,2,0.5,1,0
CASE_000136,temporary_bank_failure,regular,5k_25k,escalate,1,8689.05,79723.15,1,1,2,0.5,1,1
CASE_000137,timeout,regular,5k_25k,retry,1,23870.25,31950.47,1,1,2,0.5,1,1
CASE_000137,timeout,regular,5k_25k,reminder,1,23870.25,31950.47,1,1,2,0.5,1,1
CASE_000137,timeout,regular,5k_25k,escalate,1,23870.25,31950.47,1,1,2,0.5,1,1
CASE_000138,insufficient_funds,regular,25k_100k,retry,1,43892.75,69775.92,3,3,6,0.5,1,0
CASE_000138,insufficient_funds,regular,25k_100k,reminder,1,43892.75,69775.92,3,3,6,0.5,1,1
CASE_000138,insufficient_funds,regular,25k_100k,escalate,1,43892.75,69775.92,3,3,6,0.5,1,0
CASE_000139,authentication_failed,regular,5k_25k,retry,1,5046.68,38633.82,1,2,3,0.6666666666666666,1,1
CASE_000139,authentication_failed,regular,5k_25k,reminder,1,5046.68,38633.82,1,2,3,0.6666666666666666,1,0
CASE_000139,authentication_failed,regular,5k_25k,escalate,1,5046.68,38633.82,1,2,3,0.6666666666666666,1,0
CASE_000140,temporary_bank_failure,regular,0_5k,retry,1,3938.6,61561.65,2,2,4,0.5,1,1
CASE_000140,temporary_bank_failure,regular,0_5k,reminder,1,3938.6,61561.65,2,2,4,0.5,1,1
CASE_000140,temporary_bank_failure,regular,0_5k,escalate,1,3938.6,61561.65,2,2,4,0.5,1,1
CASE_000141,temporary_bank_failure,regular,25k_100k,retry,1,30031.77,77035.82,2,2,4,0.5,1,1
CASE_000141,temporary_bank_failure,regular,25k_100k,reminder,1,30031.77,77035.82,2,2,4,0.5,1,1
CASE_000141,temporary_bank_failure,regular,25k_100k,escalate,1,30031.77,77035.82,2,2,4,0.5,1,0
CASE_000142,timeout,regular,5k_25k,retry,1,12684.86,62224.15,3,3,6,0.5,1,1
CASE_000142,timeout,regular,5k_25k,reminder,1,12684.86,62224.15,3,3,6,0.5,1,0
CASE_000142,timeout,regular,5k_25k,escalate,1,12684.86,62224.15,3,3,6,0.5,1,1
CASE_000143,insufficient_funds,regular,5k_25k,retry,1,19834.28,77143.65,7,2,9,0.2222222222222222,1,0
CASE_000143,insufficient_funds,regular,5k_25k,reminder,1,19834.28,77143.65,7,2,9,0.2222222222222222,1,0
CASE_000143,insufficient_funds,regular,5k_25k,escalate,1,19834.28,77143.65,7,2,9,0.2222222222222222,1,0
CASE_000144,risk_decline,new,5k_25k,retry,1,14647.69,19976.24,1,3,4,0.75,1,0
CASE_000144,risk_decline,new,5k_25k,reminder,1,14647.69,19976.24,1,3,4,0.75,1,0
CASE_000144,risk_decline,new,5k_25k,escalate,1,14647.69,19976.24,1,3,4,0.75,1,0
CASE_000145,insufficient_funds,regular,5k_25k,retry,1,17632.55,46906.02,2,2,4,0.5,1,0
CASE_000145,insufficient_funds,regular,5k_25k,reminder,1,17632.55,46906.02,2,2,4,0.5,1,1
CASE_000145,insufficient_funds,regular,5k_25k,escalate,1,17632.55,46906.02,2,2,4,0.5,1,0
CASE_000146,temporary_bank_failure,regular,25k_100k,retry,1,25038.86,63088.11,4,2,6,0.3333333333333333,1,1
CASE_000146,temporary_bank_failure,regular,25k_100k,reminder,1,25038.86,63088.11,4,2,6,0.3333333333333333,1,0
CASE_000146,temporary_bank_failure,regular,25k_100k,escalate,1,25038.86,63088.11,4,2,6,0.3333333333333333,1,0
CASE_000147,unknown_failure,new,5k_25k,retry,1,10514.62,15039.31,2,3,5,0.6,1,0
CASE_000147,unknown_failure,new,5k_25k,reminder,1,10514.62,15039.31,2,3,5,0.6,1,0
CASE_000147,unknown_failure,new,5k_25k,escalate,1,10514.62,15039.31,2,3,5,0.6,1,0
CASE_000148,authentication_failed,new,5k_25k,retry,1,13946.24,16743.37,4,2,6,0.3333333333333333,1,0
CASE_000148,authentication_failed,new,5k_25k,reminder,1,13946.24,16743.37,4,2,6,0.3333333333333333,1,1
CASE_000148,authentication_failed,new,5k_25k,escalate,1,13946.24,16743.37,4,2,6,0.3333333333333333,1,0
CASE_000149,risk_decline,regular,5k_25k,retry,1,22826.27,70237.57,3,1,4,0.25,0,0
CASE_000149,risk_decline,regular,5k_25k,reminder,1,22826.27,70237.57,3,1,4,0.25,0,0
CASE_000149,risk_decline,regular,5k_25k,escalate,1,22826.27,70237.57,3,1,4,0.25,0,0
CASE_000150,temporary_bank_failure,high_value,5k_25k,retry,1,13917.4,496175.5,4,2,6,0.3333333333333333,1,1
CASE_000150,temporary_bank_failure,high_value,5k_25k,reminder,1,13917.4,496175.5,4,2,6,0.3333333333333333,1,0
CASE_000150,temporary_bank_failure,high_value,5k_25k,escalate,1,13917.4,496175.5,4,2,6,0.3333333333333333,1,1
CASE_000151,insufficient_funds,new,5k_25k,retry,1,11625.52,2171.0,0,4,4,1.0,1,0
CASE_000151,insufficient_funds,new,5k_25k,reminder,1,11625.52,2171.0,0,4,4,1.0,1,0
CASE_000151,insufficient_funds,new,5k_25k,escalate,1,11625.52,2171.0,0,4,4,1.0,1,0
CASE_000152,insufficient_funds,high_value,25k_100k,retry,1,84956.19,143743.5,2,1,3,0.3333333333333333,1,1
CASE_000152,insufficient_funds,high_value,25k_100k,reminder,1,84956.19,143743.5,2,1,3,0.3333333333333333,1,0
CASE_000152,insufficient_funds,high_value,25k_100k,escalate,1,84956.19,143743.5,2,1,3,0.3333333333333333,1,1
CASE_000153,limit_exceeded,regular,25k_100k,retry,1,30901.78,92606.62,2,2,4,0.5,1,0
CASE_000153,limit_exceeded,regular,25k_100k,reminder,1,30901.78,92606.62,2,2,4,0.5,1,0
CASE_000153,limit_exceeded,regular,25k_100k,escalate,1,30901.78,92606.62,2,2,4,0.5,1,0
CASE_000154,temporary_bank_failure,new,5k_25k,retry,1,12168.32,19876.86,1,3,4,0.75,1,1
CASE_000154,temporary_bank_failure,new,5k_25k,reminder,1,12168.32,19876.86,1,3,4,0.75,1,1
CASE_000154,temporary_bank_failure,new,5k_25k,escalate,1,12168.32,19876.86,1,3,4,0.75,1,1
CASE_000155,temporary_bank_failure,new,5k_25k,retry,1,14480.07,9445.31,0,3,3,1.0,1,0
CASE_000155,temporary_bank_failure,new,5k_25k,reminder,1,14480.07,9445.31,0,3,3,1.0,1,1
CASE_000155,temporary_bank_failure,new,5k_25k,escalate,1,14480.07,9445.31,0,3,3,1.0,1,1
CASE_000156,timeout,regular,25k_100k,retry,1,44161.32,91850.84,6,1,7,0.14285714285714285,1,1
CASE_000156,timeout,regular,25k_100k,reminder,1,44161.32,91850.84,6,1,7,0.14285714285714285,1,1
CASE_000156,timeout,regular,25k_100k,escalate,1,44161.32,91850.84,6,1,7,0.14285714285714285,1,0
CASE_000157,insufficient_funds,high_value,25k_100k,retry,1,36951.68,155642.0,5,1,6,0.16666666666666666,1,0
CASE_000157,insufficient_funds,high_value,25k_100k,reminder,1,36951.68,155642.0,5,1,6,0.16666666666666666,1,0
CASE_000157,insufficient_funds,high_value,25k_100k,escalate,1,36951.68,155642.0,5,1,6,0.16666666666666666,1,0
CASE_000158,insufficient_funds,regular,25k_100k,retry,1,37013.35,84517.65,2,1,3,0.3333333333333333,1,0
CASE_000158,insufficient_funds,regular,25k_100k,reminder,1,37013.35,84517.65,2,1,3,0.3333333333333333,1,1
CASE_000158,insufficient_funds,regular,25k_100k,escalate,1,37013.35,84517.65,2,1,3,0.3333333333333333,1,1
CASE_000159,temporary_bank_failure,regular,25k_100k,retry,1,44837.23,80413.29,2,3,5,0.6,1,1
CASE_000159,temporary_bank_failure,regular,25k_100k,reminder,1,44837.23,80413.29,2,3,5,0.6,1,1
CASE_000159,temporary_bank_failure,regular,25k_100k,escalate,1,44837.23,80413.29,2,3,5,0.6,1,0
CASE_000160,unknown_failure,regular,5k_25k,retry,1,24574.51,76061.48,1,2,3,0.6666666666666666,1,0
CASE_000160,unknown_failure,regular,5k_25k,reminder,1,24574.51,76061.48,1,2,3,0.6666666666666666,1,0
CASE_000160,unknown_failure,regular,5k_25k,escalate,1,24574.51,76061.48,1,2,3,0.6666666666666666,1,0
CASE_000161,timeout,regular,25k_100k,retry,1,34065.21,25046.98,1,1,2,0.5,1,0
CASE_000161,timeout,regular,25k_100k,reminder,1,34065.21,25046.98,1,1,2,0.5,1,0
CASE_000161,timeout,regular,25k_100k,escalate,1,34065.21,25046.98,1,1,2,0.5,1,0
CASE_000162,risk_decline,regular,0_5k,retry,1,4792.87,75161.62,7,1,8,0.125,1,0
CASE_000162,risk_decline,regular,0_5k,reminder,1,4792.87,75161.62,7,1,8,0.125,1,0
CASE_000162,risk_decline,regular,0_5k,escalate,1,4792.87,75161.62,7,1,8,0.125,1,1
CASE_000163,unknown_failure,new,5k_25k,retry,1,9327.15,3758.0,2,3,5,0.6,1,1
CASE_000163,unknown_failure,new,5k_25k,reminder,1,9327.15,3758.0,2,3,5,0.6,1,0
CASE_000163,unknown_failure,new,5k_25k,escalate,1,9327.15,3758.0,2,3,5,0.6,1,0
CASE_000164,insufficient_funds,new,0_5k,retry,1,2419.15,17299.42,1,3,4,0.75,1,0
CASE_000164,insufficient_funds,new,0_5k,reminder,1,2419.15,17299.42,1,3,4,0.75,1,1
CASE_000164,insufficient_funds,new,0_5k,escalate,1,2419.15,17299.42,1,3,4,0.75,1,1
CASE_000165,expired_instrument,regular,5k_25k,retry,1,9678.71,59285.41,3,1,4,0.25,1,0
CASE_000165,expired_instrument,regular,5k_25k,reminder,1,9678.71,59285.41,3,1,4,0.25,1,0
